Date,Adj Close,Volume,Volatility
2020-04-02,0.015486144155827275,0.6907983785802105,1.0
2020-04-03,0.005561940541227384,0.5151841550144588,0.9997208070452135
2020-04-06,0.051011482407295916,0.7341846760980416,0.995606036023611
2020-04-07,0.05174767176371853,0.7899401230466733,0.9716543181443411
2020-04-08,0.07601288231528891,0.5911598157887754,0.9617491584571454
2020-04-09,0.08738213211520407,0.7422689239048984,0.8723645687488781
2020-04-13,0.08045697656316897,0.4287431893392949,0.8099550483115445
2020-04-14,0.10262286595155012,0.509269889513653,0.669544767959621
2020-04-15,0.08618249624936991,0.4576758696094591,0.6528445156843786
2020-04-16,0.08983590249384976,0.4994874490947368,0.6107453660489495
2020-04-17,0.11039320815396281,0.5615855682777987,0.6144974537134166
2020-04-20,0.09662468662237944,0.3672987345686862,0.5782377392065153
2020-04-21,0.07331374321918271,0.4769091210867939,0.5833696129835101
2020-04-22,0.08983590249384976,0.3374408292399251,0.4874309935139045
2020-04-23,0.08978132064283117,0.38648902022950365,0.48719844578634364
2020-04-24,0.10038717336485548,0.30453485380153017,0.4413940469889128
2020-04-27,0.11151097124326892,0.2746398226701472,0.42055249499372627
2020-04-28,0.10791214684980766,0.38882627721927754,0.4091795834596975
2020-04-29,0.12830579016090582,0.4450389138271619,0.4089988346277841
2020-04-30,0.12086268945248169,0.46237582936383764,0.359864079938951
2020-05-01,0.09989643592993458,0.47187961769116576,0.3781633283204068
2020-05-04,0.10202304801863304,0.28705652649981184,0.3695493931361872
2020-05-05,0.1091662813626193,0.2816198907068931,0.2837007029302753
2020-05-06,0.10387700046436177,0.2568528089196635,0.28636270803056996
2020-05-07,0.11322863546953332,0.26360136211983526,0.26430181932279817
2020-05-08,0.1262064689977167,0.2686154311930251,0.2652491171704797
2020-05-11,0.12637004814269026,0.28138754158261964,0.2615452271511546
2020-05-12,0.11047499772644964,0.34961809249987164,0.2536826628047594
2020-05-13,0.09665197754788879,0.5533941145015733,0.24965437644029495
2020-05-14,0.10584003340808668,0.45852225448046596,0.2526134251760398
2020-05-15,0.1094116500800798,0.41333890125820055,0.23302166082272704
2020-05-18,0.1331861231967293,0.44903598619482454,0.24740878073456726
2020-05-19,0.12492504355939571,0.3467752571642819,0.21964392046983974
2020-05-20,0.13844811316947747,0.307865747441249,0.2143316805903365
2020-05-21,0.13285896490678195,0.2762971351849378,0.21714507693866705
2020-05-22,0.13438575906256345,0.2164966443259299,0.2130740940315952
2020-05-26,0.14430992107514273,0.3207542409649051,0.2115803674732649
2020-05-27,0.15644256795294853,0.3869382841556122,0.21466733636044003
2020-05-28,0.15491577379716703,0.3268186782515968,0.1968420943488168
2020-05-29,0.15859647096715634,0.44647889439626764,0.19261445865093416
2020-06-01,0.1619499266431571,0.18229126579577237,0.16043780974102023
2020-06-02,0.16884779126968286,0.2595000037897519,0.16105619959625947
2020-06-03,0.180026170999115,0.3358389968571423,0.1632546847501051
2020-06-04,0.17779047841242035,0.26587062466211087,0.1602662341033151
2020-06-05,0.19954741993836744,0.5776034749617768,0.17457357846279617
2020-06-08,0.21007148308790502,0.2568886832907362,0.17155624885770013
2020-06-09,0.2035007767513265,0.27289866424157033,0.17638972100953845
2020-06-10,0.19862044371550314,0.3459889410076294,0.15687062037456784
2020-06-11,0.14848135568005283,0.8225457549132965,0.26483278527341214
2020-06-12,0.15829652039867725,0.7617900046385144,0.2648366228734037
2020-06-15,0.16603957167558048,0.5161081286415067,0.2657061184501458
2020-06-16,0.18215278308781346,0.523803598380459,0.25254299466453
2020-06-17,0.17860845734132968,0.29759232871125574,0.24894761107384347
2020-06-18,0.17893561563127702,0.2868708974867029,0.2435693107251131
2020-06-19,0.17037466862950557,0.5151357663278956,0.24556169940995212
2020-06-22,0.17577294682171796,0.26109432758324036,0.245979135689582
2020-06-23,0.17967172178365842,0.23532234626212434,0.24332689404074018
2020-06-24,0.15796936210872992,0.5037222934567187,0.25821536827005187
2020-06-25,0.16685755060448992,0.32290920609236756,0.26087813445348773
2020-06-26,0.14695456152427144,0.4834803881508504,0.27560692958751
2020-06-29,0.15897812790408106,0.28246836129714836,0.2809144685127227
2020-06-30,0.1696111883475736,0.42271838071832313,0.2833296788410472
2020-07-01,0.17550028717874822,0.2516964937937317,0.2800753591765577
2020-07-02,0.18016254242262053,0.23896401206985707,0.28063128141626126
2020-07-06,0.19330387189173626,0.2071342677636443,0.26975349080877264
2020-07-07,0.1843884756745081,0.29555291243015547,0.267797201709537
2020-07-08,0.1909318910855773,0.17762050611087166,0.2686295218874306
2020-07-09,0.1860243503282858,0.29740586541044745,0.2686599539948814
2020-07-10,0.19477616740054027,0.18976690072594168,0.1621984913456548
2020-07-13,0.18727848484109744,0.3793466832352311,0.16324111674979208
2020-07-14,0.19840236592355198,0.34038336195558905,0.16582534055025588
2020-07-15,0.20639078591791582,0.3134337835468179,0.15599372846424517
2020-07-16,0.2035007767513265,0.1775533459510727,0.15563463001194974
2020-07-17,0.20603633670245913,0.21156058115263077,0.1556475961910743
2020-07-20,0.2131250713994679,0.18458764268827738,0.15111197513189167
2020-07-21,0.21500631477070598,0.18868983530606015,0.15046964169663862
2020-07-22,0.2200501437474618,0.190778474561423,0.15071811968201584
2020-07-23,0.20941708330396924,0.2656353555308897,0.12540883771805414
2020-07-24,0.203746145468787,0.2574117816782387,0.12619860627525945
2020-07-27,0.2101259817348825,0.15115022598538627,0.09085921632802904
2020-07-28,0.2045368334721871,0.1895358030332173,0.08860563631404617
2020-07-29,0.21530618213514385,0.1518226618710753,0.08802813300168735
2020-07-30,0.2121435133255849,0.2077512235173255,0.08887720457830003
2020-07-31,0.21912316752459748,0.3042161559003723,0.09010131255252804
2020-08-03,0.22531221692425119,0.17111014204886885,0.08105558662990048
2020-08-04,0.22877475309824813,0.12455688842424442,0.07148614162149167
2020-08-05,0.23436390136094354,0.12780977616407257,0.07066912880375462
2020-08-06,0.24041657933709182,0.1319048773364107,0.06693466062597458
2020-08-07,0.2410709791210276,0.1887569954658591,0.06361855220460025
2020-08-10,0.24379740914264314,0.13441900331845025,0.05413327821641074
2020-08-11,0.2362451447321816,0.24003565461969273,0.055162441250497685
2020-08-12,0.24889581997041765,0.17401554896191104,0.06144037959069232
2020-08-13,0.24723265439113074,0.1241322359852671,0.06041093729069133
2020-08-14,0.24725994531664008,0.14684279859355948,0.06078297919358419
2020-08-17,0.25017724540873865,0.09770575596399844,0.058417285160818844
2020-08-18,0.2521675692779729,0.11127502825033722,0.058417594817132684
2020-08-19,0.24832329296300992,0.23358285640894616,0.05990262237761776
2020-08-20,0.2511860112040898,0.12576618844447549,0.045659020910494896
2020-08-21,0.25445776051164504,0.17957273932738818,0.039104387391093676
2020-08-24,0.26383668644232583,0.15238372034889897,0.04183446847343794
2020-08-25,0.26710835254583987,0.11014665413694466,0.034082091131130546
2020-08-26,0.2765145694020301,0.16156714219967053,0.030933788386921124
2020-08-27,0.2785865996397099,0.19178462552685843,0.02644995005354027
2020-08-28,0.284721067188345,0.15238455463659833,0.025464121425292294
2020-08-31,0.28125853101434806,0.22542769414764324,0.028749712033366043
2020-09-01,0.2902285090825948,0.17874721164886548,0.03225383239929705
2020-09-02,0.3041333188336425,0.23978077972753642,0.04186166117530597
2020-09-03,0.270570971923878,0.5671181471561445,0.1230344814530466
2020-09-04,0.2628824192939522,0.5301808935544129,0.12730253830162125
2020-09-08,0.23736299102552894,0.4271839056291798,0.1597534605400272
2020-09-09,0.2553029471620225,0.33122830588659596,0.17119001843450962
2020-09-10,0.23921702667529887,0.327504045596626,0.1759423402908557
2020-09-11,0.23968047318471042,0.3029371928572442,0.1758977293203909
2020-09-14,0.2516767486390108,0.2233690892494576,0.18218357929376447
2020-09-15,0.256339003882883,0.17045522620486653,0.18268495650616426
2020-09-16,0.2526583067128938,0.2921573614937357,0.1831976589599663
2020-09-17,0.24453351529502454,0.3314827636349026,0.18532696317202887
2020-09-18,0.23038333682651635,0.3913620946815006,0.1925569503682665
2020-09-21,0.22035009431594088,0.36455184231852356,0.19494509918101535
2020-09-22,0.2294290696781427,0.21505290946217698,0.19498671619253552
2020-09-23,0.20854468893212363,0.338110762262516,0.20810548818203836
2020-09-24,0.21088937881277325,0.26957027346494955,0.20346764921924168
2020-09-25,0.22514863777927752,0.24616057776458844,0.21458143197167492
2020-09-28,0.2400349224001671,0.21910963340034428,0.22347844273035797
2020-09-29,0.2350727997918568,0.16371042729934185,0.22372649841199035
2020-09-30,0.24194345669691442,0.3838668539903962,0.2224949115503069
2020-10-01,0.24780526460257968,0.31970011845675617,0.21593052685807543
2020-10-02,0.23908065525179334,0.32275528001183457,0.18304973601716137
2020-10-05,0.2552211575895357,0.1403883318074142,0.19344752957656094
2020-10-06,0.2420524539908694,0.3256661097949226,0.17408212873631052
2020-10-07,0.25794758761115133,0.18746927240188765,0.1708941172321305
2020-10-08,0.26618137632297556,0.13842525285080592,0.16059238652256097
2020-10-09,0.2745515364583052,0.1980188403603711,0.16254671167754461
2020-10-12,0.28976497936914203,0.28503463026039827,0.1653833480027804
2020-10-13,0.2834942236010427,0.2552797594625088,0.1676353634528978
2020-10-14,0.2774960442718719,0.19050733105912904,0.1687914417653949
2020-10-15,0.2763236993315471,0.20147738001809296,0.1649827683639442
2020-10-16,0.27575117232413937,0.3230506178574101,0.15305566121671216
2020-10-19,0.2613556251381708,0.23513212866666888,0.15814186356043786
2020-10-20,0.2650908209551375,0.2002017541257623,0.15571846657764649
2020-10-21,0.2633186580818956,0.2148981490939446,0.12831657248946884
2020-10-22,0.26844427663113835,0.18079371937541036,0.1285548161995644
